pdf_page,printed_page,block,label,row_kind,dwelling,famiglie,present_mf,present_f,absent_mf,is_consistent,locality_it,circoscrizione_it,shabiya_en,shabiya_pcode,label_printed
142,75,1,,locality,,441,238,,,0,,,,,
142,75,1,,locality,,144,75,,,0,,,,,
142,75,1,,locality,,51,22,,,0,,,,,
142,75,1,,locality,,48,27,,,0,,,,,
142,75,1,,locality,,39,20,,,0,,,,,
142,75,1,,locality,,34,13,,,0,,,,,
142,75,1,,locality,,21,14,,,0,,,,,
142,75,1,,locality,,20,8,,,0,,,,,
142,75,1,,locality,,51,31,,,0,,,,,
142,75,1,,locality,,1056,531,10,,0,,,,,
142,75,1,,locality,,610,314,,,0,,,,,
142,75,1,,locality,,586,294,7,,0,,,,,
142,75,1,,locality,,130,62,,,0,,,,,
142,75,1,,locality,,101,52,3,,0,,,,,
142,75,1,,locality,,65,34,,,0,,,,,
142,75,1,,locality,,26,13,,,0,,,,,
142,75,1,,locality,,26,12,,,0,,,,,
142,75,1,,locality,,122,64,,,0,,,,,
142,75,1,,locality,,631,315,,,0,,,,,
142,75,1,,locality,,436,212,,,0,,,,,
142,75,1,,locality,,212,97,,,0,,,,,
142,75,1,,locality,,84,40,,,0,,,,,
142,75,1,,locality,,80,37,,,0,,,,,
142,75,1,,locality,,78,41,,,0,,,,,
142,75,1,,locality,,52,28,,,0,,,,,
142,75,1,,locality,,37,23,,,0,,,,,
142,75,1,,locality,,19,11,,,0,,,,,
142,75,1,lO,locality,,19,,,,0,,,,,lO
142,75,1,lO,locality,,15,,,,0,,,,,lO
142,75,1,J8,locality,,35,,,,0,,,,,J8
142,75,1,,locality,,958,479,5,,0,,,,,
142,75,1,,locality,,699,352,,,0,,,,,
142,75,1,,locality,,572,278,3,,0,,,,,
142,75,1,,locality,,131,64,,,0,,,,,
142,75,1,123,locality,,,63,1,,1,,,,,123 .
142,75,1,,locality,,57,31,,,0,,,,,
142,75,1,,locality,,26,16,,,0,,,,,
142,75,1,,locality,,49,27,1,,0,,,,,
142,75,1,,locality,,816,391,5,,0,,,,,
142,75,1,,locality,,158,81,,,0,,,,,
142,75,1,,locality,,348,169,,,0,,,,,
142,75,1,,locality,,310,141,5,,0,,,,,
142,75,1,,locality,,146,74,2,,0,,,,,
142,75,1,/iO,locality,,98,,,,0,,,,,/iO
142,75,1,,locality,,48,28,,,0,,,,,
142,75,1,,locality,,50,25,2,,0,,,,,
142,75,1,,locality,,48,21,,,0,,,,,
142,75,1,,locality,,228,118,,,0,,,,,
142,75,1,,locality,,207,102,,,0,,,,,
142,75,1,,locality,,177,,,,0,,,,,
142,75,1,~gl,locality,,51,,,,0,,,,,~gl
142,75,1,,locality,,539,261,3,,0,,,,,
143,76,0,,locality,,,,,7,0,,,,,
143,76,0,Mudiria di Sèbha (Oasi di Sèbha),locality,,844,3596,1758,12,1,,,,,Mudiria di Sèbha (Oasi di Sèbha)
143,76,0,EL-GEDìD,locality,,346,1608,754,9,1,,,,,EL-GEDìD
143,76,0,Oens. 1931 (0),census_1931,,211,1217,498,,1,,,,,Oens. 1931 (0)
143,76,0,Abitato di el-Gedid. QUARTIERI er-Ras st,quarter,st,69,316,174,4,1,,,,,Abitato di el-Gedid. QUARTIERI: er-Ras st.
143,76,0,Gent Aissa st,locality,st,51,235,125,1,1,,,,,Gent Aissa st.
143,76,0,el-Gasr • st,locality,st,44,175,95,1,1,,,,,el-Gasr • st.
143,76,0,Decuch. st,locality,st,35,160,83,,1,,,,,Decuch. st.
143,76,0,Sciàra el-U ost. . 11 7,locality,st,41,,89,,0,,,,,Sciàra el-U ost. . st. 11;7
143,76,0,Sciàra es-Suenia . st,locality,st,32,132,68,,1,,,,,Sciàra es-Suenia . st.
143,76,0,Sciara el-GallaI st,locality,st,29,117,57,,1,,,,,Sciara el-GallaI st.
143,76,0,ALTRI CENSITI. st,quarter,st,7,188,5,,1,,,,,ALTRI CENSITI. st.
143,76,0,1 st,locality,st,13,13,,,1,,,,,.1 st.
143,76,0,Oasi di el-Gedid. el-Magàrha,locality,,25,115,58,,1,,,,,Oasi di el-Gedid. el-Magàrha
143,76,0,l EL-GÒRDA,locality,sn,173,690,361,,1,el- Gòrda,,,,l sn. EL-GÒRDA
143,76,0,Oens. 1931 (0),census_1931,,148,534,265,,1,,,,,Oens. 1931 (0)
143,76,0,QUARTIERI Sciàra er-Rues st,quarter,st,55,205,105,,1,,,,,QUARTIERI: Sciàra er-Rues st.
143,76,0,Bab el-Mhadi . st,locality,st,31,151,80,,1,,,,,Bab el-Mhadi . st.
143,76,0,Sciàra el-Uost • -,locality,st,34,140,72,,1,,,,,Sciàra el-Uost • st. -
143,76,0,Sciàra ez-Zcari st,locality,st,36,135,77,,1,,,,,Sciàra ez-Zcari st.
143,76,0,el-Gasr . st,locality,st,17,59,27,,1,,,,,el-Gasr . st.
143,76,0,HAGIÀRA Ragiàra I,locality,st,35,124,68,,1,,,,,HAGIÀRA Ragiàra st. I
143,76,0,Oens. 1931 (0),census_1931,,58,195,98,,1,,,,,Oens. 1931 (0)
143,76,0,TEMENHiNT,locality,,60,215,108,,1,Temenhìnt,sebha,Sabha,LY0319,TEMENHiNT
143,76,0,Oens. 1931 (*),census_1931,,51,182,83,,1,,,,,Oens. 1931 (*)
143,76,0,er-Ruascedia Temenhlnt j,locality,st,26,99,51,,1,,,,,er-Ruascedia st. Temenhlnt j
143,76,0,I ALTRI CENSITI. st,quarter,st,34,116,57,,1,,,,,I ALTRI CENSITI. st.
143,76,0,SÈMNU,locality,,100,429,209,2,1,Sèmnu,sebha,Sabha,LY0319,SÈMNU
143,76,0,Oens. 1931 (0),census_1931,,78,375,166,,1,,,,,Oens. 1931 (0)
143,76,0,st,locality,st,20,107,52,,1,,,,,st.
143,76,0,l el-Ghaddàma el-R uffacher. st,locality,st,16,75,41,,1,,,,,l el-Ghaddàma el-R uffacher. st.
143,76,0,el-Acasciàt st,locality,st,12,59,28,,1,,,,,el-Acasciàt st.
143,76,0,Sèmnu . . el-Hazazàt st,locality,st,15,47,22,,1,,,,,Sèmnu . . el-Hazazàt st.
143,76,0,el-Magàrha st,locality,st,8,37,17,,1,,,,,el-Magàrha st.
143,76,0,ALTRI CENSITI. st,quarter,st,29,104,49,,1,,,,,ALTRI CENSITI. st.
143,76,0,Ez-ZìGHEN,locality,,129,519,258,,1,ez- Zìghen,sebha,Sabha,LY0319,Ez-ZìGHEN.
143,76,0,Oens. 1931 (0),census_1931,,113,358,182,,1,,,,,Oens. 1931 (0)
143,76,0,ez-Zighen. st,locality,st,62,252,133,,1,,,,,ez-Zighen. st.
143,76,0,el-Magàrha • . . an. -,locality,,32,134,63,,1,,,,,el-Magàrha • . . an. -
143,76,0,l Uàdiesc-Scèrghi. st,locality,st,7,33,17,,1,,,,,l Uàdiesc-Scèrghi. st.
143,76,0,I~mg-· el-Fògha st,locality,st,9,27,11,,1,,,,,I~mg-· el-Fògha st.
143,76,0,Orfella st,locality,st,4,15,6,,1,,,,,Orfella st.
143,76,0,ALTRI CENSITI. st,quarter,st,15,58,28,,1,,,,,ALTRI CENSITI. st.
143,76,0,UMM EL-ABìD . I ALTRI CENSITI. st,quarter,st,1,11,,,1,Umm el-Abìd,sebha,Sabha,LY0319,UMM EL-ABìD . I ALTRI CENSITI. st.
143,76,0,SOTTOZONA MILITARE DI GAT,locality,,2387,9458,4984,13,1,,,,,SOTTOZONA MILITARE DI GAT
143,76,0,Mudiria di Gat (U àdi Tanezzù/t),locality,,757,3071,1559,1,1,,,,,Mudiria di Gat (U àdi Tanezzù/t)
143,76,0,GAT,locality,,255,1008,510,1,1,Gat,,,,GAT.
143,76,0,Oens. 1931 (0),census_1931,,129,962,433,,1,,,,,Oens. 1931 (0)
143,76,0,Attàra st,locality,st,147,543,298,,1,,,,,Attàra st.
143,76,0,Chel Talac • Il,locality,st,,43,25,,1,,,,,Chel Talac • st. Il
143,76,0,Chel Tamalgàt st,locality,st,8,42,26,,1,,,,,Chel Tamalgàt st.
143,76,0,Chel Hapsa . st,locality,st,8,37,23,,1,,,,,Chel Hapsa . st.
143,76,0,Gat Ait Ha=uda . . -,locality,st,9,33,19,,1,,,,,Gat Ait Ha=uda . . st. -
143,76,0,Chel Imangasàten. st,locality,st,3,17,11,,1,,,,,Chel Imangasàten. st.
143,76,0,Imaca=asa lO,locality,st,4,,6,,0,,,,,Imaca=asa st. lO
143,76,0,GADAMISINI. st,locality,st,12,33,13,,1,,,,,GADAMISINI. st.
143,76,0,ALTRI CENSITI. st,quarter,st,53,250,89,,1,,,,,ALTRI CENSITI. st.
143,76,0,GAT-NoMADI TUÀREGH,locality,,194,851,425,,1,,,,,GAT-NoMADI TUÀREGH
143,76,0,Oens. 1931 (0),census_1931,,102,406,202,,1,,,,,Oens. 1931 (0)
143,76,0,Chel Arrlchin . n,locality,n,63,243,125,,1,,,,,Chel Arrlchin . n.
143,76,0,"Mgargàsen Izzazze ""'"" • NomoAl h l giàten n",locality,n,40,194,96,,1,,,,,"Mgargàsen Izzazze ""'"" • NomoAl ...... h l giàten n."
143,76,0,Chel Ebàda. n,locality,n,33,169,86,,1,,,,,Chel Ebàda. n.
143,76,0,Mgargàsen Chel Ma - sach . . . n,locality,n,29,137,62,,1,,,,,Mgargàsen Chel Ma - sach . . . n.
143,76,0,Chel Tadràrt =1,locality,n,29,108,56,,1,,,,,Chel Tadràrt n. =1
143,76,1,,locality,,,,,,0,,,,,
143,76,1,EL-FÈUJ!lT -,locality,,32,124,68,,1,,,,,EL-FÈUJ!lT -
143,76,1,Oens. 1931 (0),census_1931,,35,136,78,,1,,,,,Oens. 1931 (0)
143,76,1,"el-Fèuet (Tan Ataràm,. 1 Attàra -",locality,st,13,62,38,,1,Tan Ataràm,gat,Ghat,LY0321,"el-Fèuet (Tan Ataràm,. 1 Attàra st. -"
143,76,1,Tan A/ella) l Chel Fèuet -,locality,st,19,62,30,,1,,,,,Tan A/ella) l Chel Fèuet st. -
143,76,1,"EL-BÀRCAT . ."" -",locality,,165,612,810,,0,el- Bàrcat,gat,Ghat,LY0321,"EL-BÀRCAT . ."" -"
143,76,1,Oens. 1931 ('),census_1931,,135,616,316,,1,,,,,Oens. 1931 (')
143,76,1,Attàra -,locality,st,112,406,207,,1,,,,,Attàra st. -
143,76,1,Chel Attàram . -,locality,st,47,180,94,,1,,,,,Chel Attàram . st. -
143,76,1,~ el-Bàrcat. . ~ Chel Emineg -,locality,st,4,16,6,,1,el- Bàrcat,gat,Ghat,LY0321,~ el-Bàrcat. . ~ Chel Emineg st. -
143,76,1,Qhel Arrichin . -,locality,st,2,10,3,,1,,,,,Qhel Arrichin . st. -
143,76,1,TUNÌN. -,locality,,57,188,99,,1,Tunìn,,,,TUNÌN. -
143,76,1,Oens. 1931 (0),census_1931,,30,151,78,,1,,,,,Oens. 1931 (0)
143,76,1,Attàra -,locality,st,31,100,45,,1,,,,,Attàra st. -
143,76,1,Igiauèn Chel el- Tunin . ~ Lansar . -,locality,st,19,64,41,,1,Tunìn,,,,Igiauèn Chel el- Tunin . ~ Lansar . st. -
143,76,1,Igiauèn esc-Sciòrfa -,locality,st,7,24,13,,1,,,,,Igiauèn esc-Sciòrfa: st. -
143,76,1,EL-AUENÀT (Sèrdeles) -,locality,,80,182,90,,1,Sèrdeles,gat,Ghat,LY0321,EL-AUENÀT (Sèrdeles) -
143,76,1,Oens. 1931 (') 1ZJ,census_1931,,28,,58,,0,,,,,Oens. 1931 (') 1ZJ
143,76,1,Auenàt. -,locality,st,29,170,90,,1,,,,,Auenàt. st. -
143,76,1,el-Auenàt. AL TRI CENSITI. - -,locality,st,1,12,,,1,,,,,el-Auenàt. AL TRI CENSITI. st. - -
143,76,1,EL-AUENÀT - TUÀREGH. Ifilàlen . -,locality,n,24,106,57,,1,,,,,EL-AUENÀT - TUÀREGH. Ifilàlen . n. -
143,76,1,Oens. 1931 (0),census_1931,,33,147,71,,1,,,,,Oens. 1931 (0)
143,76,1,Mudiria di Vàdi el-AgiàI,locality,,1630,6387,3325,,1,,,,,Mudiria di Vàdi el-AgiàI
143,76,1,UÀDI EL-AGIÀL EL-GÀRBI UBÀRI. -,locality,,95,423,215,,1,Uàdi el- Agiàl el-Gàrbi,uadi el agial,Wadi al Hayaa,LY0320,UÀDI EL-AGIÀL EL-GÀRBI: UBÀRI. -
143,76,1,Oens. 1931 (0),census_1931,,35,313,134,,1,,,,,Oens. 1931 (0)
143,76,1,Ubàri -,locality,st,51,222,127,,1,,,,,st. Ubàri -
143,76,1,Tsaui. -,locality,st,29,125,60,,1,,,,,Tsaui. st. -
143,76,1,el-Fgeg. -,locality,st,8,25,18,,1,,,,,el-Fgeg. st. -
143,76,1,1 Ubàri Uenzerich. lO -,locality,st,5,20,,,1,,,,,1 Ubàri Uenzerich. st. lO -
143,76,1,TRI OENSITI. - -,locality,st,2,31,,,1,,,,,TRI OENSITI. st. - -
143,76,1,UBÀRI - NOMADI TUÀREGH -,locality,,199,936,451,,1,,,,,UBÀRI - NOMADI TUÀREGH -
143,76,1,Oens. 1931 (0),census_1931,,116,782,403,,1,,,,,Oens. 1931 (0)
143,76,1,Tin Àlcum 21.6 -,locality,n,108,464,,,1,,,,,Tin Àlcum n. 21.6 -
143,76,1,= regh . . . . . . . Ubàri - Nomadi TUà-1 - Chel Imanga~àte~ n,locality,n,47,243,122,,1,,,,,= regh . . . . . . . Ubàri - Nomadi TUà-1 - Chel Imanga~àte~ : n.
143,76,1,Saccàna -,locality,n,44,229,113,,1,,,,,Saccàna n. -
143,76,1,~ I EL·RATiA (Hatl et Ubàri) -,locality,,61,262,143,,1,,,,,~ I EL·RATiA (Hatl..et Ubàri) -
143,76,1,Oens. 1931 (0),census_1931,,16,112,61,,1,,,,,Oens. 1931 (0)
143,76,1,el-Ghèser . -,locality,st,13,53,33,,1,,,,,el-Ghèser . st. -
143,76,1,- e!-Amamsa,locality,st,13,42,21,,1,,,,,st. - e!-Amamsa
143,76,1,el-Ratia (Hatìet UMri) ~ el-Abàbsa. -,locality,st,8,40,18,,1,,,,,el-Ratia (Hatìet UMri) ~ el-Abàbsa. st. -
143,76,1,el-Rag Soliman -,locality,st,8,37,17,,1,,,,,el-Rag Soliman st. -
143,76,1,Tin Àlcum -,locality,st,7,39,21,,1,,,,,Tin Àlcum st. -
143,76,1,? Sciuàscena s~. -,locality,,12,51,33,,1,,,,,? Sciuàscena s~. -
143,76,1,EL-GRÈFA -,locality,,190,700,365,,1,el- Grèfa,,,,EL-GRÈFA -
143,76,1,Oens. 1931 (0),census_1931,,65,541,280,,1,,,,,Oens. 1931 (0)
143,76,1,- Scech Abdàlla. st,locality,st,38,128,69,,1,,,,,- Scech Abdàlla. st.
143,76,1,Ganèima -,locality,st,28,107,50,,1,,,,,Ganèima st. -
143,76,1,Chegèra -,locality,st,29,107,62,,1,,,,,Chegèra st. -
143,76,1,Scianàgla. ~,locality,st,19,78,38,,1,,,,,Scianàgla. st. ~
143,76,1,Addad -,locality,st,13,55,31,,1,,,,,Addad st. -
143,76,1,Ben Sàlem -,locality,st,12,35,18,,1,,,,,Ben Sàlem st. -
143,76,1,el-Grèfa Etum -,locality,st,8,35,16,,1,,,,,el-Grèfa Etum st. -
143,76,1,Buderbàla -,locality,st,12,33,19,,1,,,,,Buderbàla st. -
143,76,1,esc-Sciòrfa -,locality,st,5,23,9,,1,,,,,esc-Sciòrfa st. -
143,76,1,I el-Fò!ha . -,locality,st,7,21,13,,1,,,,,I el-Fò!ha . st. -
143,76,1,Tin lcum -,locality,st,2,8,4,,1,,,,,Tin lcum st. -
143,76,1,Sciuàscena -,locality,st,17,70,36,,1,,,,,Sciuàscena st. -
143,76,1,GÈRMA (Garàma). -,locality,,36,144,78,,1,,,,,GÈRMA (Garàma). -
143,76,1,Oens. 1931 (0),census_1931,,14,118,68,,1,,,,,Oens. 1931 (0)
143,76,1,Dbagi -,locality,st,4,25,12,,1,,,,,Dbagi st. -
143,76,1,Ben Ismail -,locality,st,5,24,14,,1,,,,,Ben Ismail st. -
143,76,1,Ulàd Ghesem -,locality,st,6,23,13,,1,,,,,Ulàd Ghesem st. -
143,76,1,Gèrnia (GaTàma). A bdelmaghit -,locality,st,7,22,12,,1,,,,,Gèrnia (GaTàma). A bdelmaghit st. -
143,76,1,Encur -,locality,st,6,21,13,,1,,,,,Encur st. -
143,76,1,Tin Àlc~ -,locality,st,8,29,14,,1,,,,,Tin Àlc~ st. -
144,77,0,S,locality,,,,,7,0,,,,,S
144,77,0,TUÀsc,locality,,80,387,207,1,1,Tuàsc,uadi el agial,Wadi al Hayaa,LY0320,TUÀsc .•
144,77,0,Oens. 1931 ('),census_1931,,34,283,146,,1,,,,,Oens. 1931 (')
144,77,0,Ben Uèdi . lO,locality,st,7,30,,,1,,,,,Ben Uèdi . st. lO
144,77,0,Ghesèiel st,locality,st,4,27,14,,1,,,,,Ghesèiel st.
144,77,0,"er,Rogebàn lO",locality,st,4,20,,,1,,,,,"er,Rogebàn st. lO"
144,77,0,Tuàsc . ) _,locality,st,41,210,121,,1,Tuàsc,uadi el agial,Wadi al Hayaa,LY0320,Tuàsc . ) st. _
144,77,0,"Sciuàscena - ""ALTRI CENSITI",quarter,st,24,100,52,,1,,,,,"Sciuàscena st. - ""ALTRI CENSITI."
144,77,0,BRECH,locality,,84,321,178,1,1,Brech,uadi el agial,Wadi al Hayaa,LY0320,.BRECH.
144,77,0,Oens. 1931 (0),census_1931,,31,257,137,,1,,,,,Oens. 1931 (0)
144,77,0,el-Abàbsa. st,locality,st,31,115,66,1,1,,,,,el-Abàbsa. st.
144,77,0,Gatcùt . st,locality,st,14,51,27,,1,,,,,Gatcùt . st.
144,77,0,el-Fògha . st,locality,st,11,40,21,,1,,,,,el-Fògha . st.
144,77,0,l f el-Amàza. st,locality,st,7,31,16,,1,,,,,l f el-Amàza. st.
144,77,0,Brech Lesuèd. st,locality,st,8,26,11,,1,,,,,Brech Lesuèd. st.
144,77,0,Gibrin st,locality,st,5,20,12,,1,,,,,Gibrin st.
144,77,0,Bàrbar. st,locality,st,4,20,13,,1,,,,,Bàrbar. st.
144,77,0,"l, Cascetani . st",locality,st,4,18,12,,1,,,,,"l, Cascetani . st."
144,77,0,"TuiuA, EL·CRARÀIGR",locality,,46,177,95,,1,el- Charàigh,uadi el agial,Wadi al Hayaa,LY0320,"TuiuA, EL·CRARÀIGR"
144,77,0,Oens. i9 i1 '(0,census_1931,,16,128,75,,1,,,,,Oens. i9:i1 '(0;
144,77,0,el-Rag Abdàlla. st,locality,st,5,25,13,,1,,,,,el-Rag Abdàlla. st.
144,77,0,Sciaabina. lO,locality,st,4,20,,,1,,,,,Sciaabina. st. lO
144,77,0,Abdelbaset st,locality,st,7,18,11,,1,,,,,Abdelbaset st.
144,77,0,Sciuàscena lO,locality,st,,39,23,,1,,,,,Sciuàscena st. lO
144,77,0,ALTRI CENSITI. st,quarter,st,20,75,38,,1,,,,,ALTRI CENSITI. st.
144,77,0,GRÀGRA,locality,,84,335,182,1,1,Gràgra,,,,GRÀGRA
144,77,0,Oens. 1931 (0),census_1931,,32,256,135,,1,,,,,Oens. 1931 (0)
144,77,0,Cadùra . . st,locality,st,9,47,28,,1,,,,,Cadùra . . st.
144,77,0,~ Bengassà. st,locality,st,14,38,19,,1,,,,,~ Bengassà. st.
144,77,0,el-Ghèser . st,locality,st,8,28,17,,1,,,,,el-Ghèser . st.
144,77,0,Gràgra. Aggàr lO,locality,st,5,24,,,1,,,,,Gràgra. Aggàr st. lO
144,77,0,Mahàda. st,locality,st,6,23,11,,1,,,,,Mahàda. st.
144,77,0,{ Sciuàscena . 20,locality,st,,75,42,,1,,,,,{ Sciuàscena st. . 20
144,77,0,ALTRI CENSITI. st,quarter,st,22,100,55,,1,,,,,ALTRI CENSITI. st.
144,77,0,TECRERTìBA,locality,,66,230,123,,1,Techertìba,uadi el agial,Wadi al Hayaa,LY0320,TECRERTìBA
144,77,0,Oens. 1931 (0),census_1931,,25,166,93,,1,,,,,Oens. 1931 (0)
144,77,0,Amiri st,locality,st,6,30,14,,1,,,,,Amiri st.
144,77,0,Magidùb st,locality,st,7,29,13,,1,,,,,Magidùb st.
144,77,0,Ben Milàd st,locality,st,9,22,13,,1,,,,,Ben Milàd st.
144,77,0,Addad st,locality,st,9,21,11,,1,,,,,Addad st.
144,77,0,Baarin st,locality,st,5,20,13,,1,,,,,Baarin st.
144,77,0,Techertiba Becacheria st,locality,st,5,20,12,,1,Techertìba,uadi el agial,Wadi al Hayaa,LY0320,Techertiba Becacheria st.
144,77,0,Tin Àlcum lO,locality,st,4,22,,,1,,,,,Tin Àlcum st. lO
144,77,0,Sciuàscena st,locality,st,11,40,24,,1,,,,,Sciuàscena st.
144,77,0,ALTRI CENSITI. lO,quarter,st,,26,13,,1,,,,,ALTRI CENSITI. st. lO
144,77,0,ZONA DEI LAGHETTI MÀNDARA,locality,,32,109,60,,1,,,,,ZONA DEI LAGHETTI: MÀNDARA
144,77,0,Oens. 1931 (0),census_1931,,15,103,54,,1,,,,,Oens. 1931 (0)
144,77,0,Aiasha st,locality,st,14,66,36,,1,,,,,Aiasha st.
144,77,0,Màndara Becacaria . st,locality,st,18,43,1,,1,,,,,Màndara Becacaria . st.
144,77,0,TRUNA. Matàtra st,locality,st,,84,47,,1,,,,,TRUNA. Matàtra st.
144,77,0,1 5 - GABR ON,locality,,,196,91,,1,Gabr On,,,,:1 5 - GABR ON
144,77,0,Oens. 1931 (0),census_1931,,,77,45,,1,,,,,Oens. 1931 (0)
144,77,0,Matàtra st,locality,st,18,92,44,,1,,,,,Matàtra st.
144,77,0,Gabr On ) es-Sagàt st,locality,st,13,53,24,,1,,,,,Gabr On ) es-Sagàt st.
144,77,0,el-Auàsma st,locality,st,14,51,23,,1,,,,,el-Auàsma st.
144,77,0,UÀDI EL-AGIÀL ESC-SCÈRGRI EL·FGEG -,locality,,32,122,54,,1,,,,,UÀDI EL-AGIÀL ESC-SCÈRGRI : EL·FGEG -
144,77,0,-,locality,st,,71,34,,1,,,,,st. -
144,77,0,I el-Hag Said . el-Rag Ali st,locality,st,,30,14,,1,,,,,I el-Hag Said . el-Rag Ali st.
144,77,0,el-Fgeg. 2~1 el-Hag Sala. st,locality,st,,21,6,,1,,,,,el-Fgeg. 2~1 el-Hag Sala. st.
144,77,1,"-----II-----------~-----I""---------------- - - - - - -",locality,,314,,,,0,,,,,"-----II-----------~-----I""---------------- - - - - - -"
144,77,1,"EL·GHERÀIA, EL-RÈMl\IA, EI.-GSER",locality,,67,264,133,1,1,,,,,"EL·GHERÀIA, EL-RÈMl\IA, EI.-GSER"
144,77,1,Oens. 1931 (0),census_1931,,28,357,168,,1,,,,,Oens. 1931 (0)
144,77,1,"~ el-Ghe. ràia, el-Rèmma, l el-Fògha • st",locality,st,23,108,52,,1,,,,,"~ el-Ghe. ràia, el-Rèmma, l el-Fògha • st."
144,77,1,es-Suàlem. st,locality,st,21,77,35,1,1,,,,,es-Suàlem. st.
144,77,1,Alàbis . lO,locality,st,,33,18,,1,,,,,Alàbis . st. lO
144,77,1,el-Gser • . . . . . Bussalà. st,locality,st,4,19,11,,1,,,,,el-Gser • . . . . . Bussalà. st.
144,77,1,Magidùb . lO,locality,st,5,16,,,1,,,,,Magidùb . st. lO
144,77,1,Tin Àlcum n,locality,n,4,11,7,,1,,,,,Tin Àlcum n.
144,77,1,ER-RGHÈBA,locality,,146,571,295,5,1,er- Rghèba,uadi el agial,Wadi al Hayaa,LY0320,ER-RGHÈBA
144,77,1,Oens. i931 '(0),census_1931,,31,388,205,,1,,,,,Oens. i931 '(0)
144,77,1,er-Riàh. st,locality,st,33,126,67,,1,,,,,er-Riàh. st.
144,77,1,et-Tuàti st,locality,st,26,109,56,,1,,,,,et-Tuàti st.
144,77,1,Sòcna . . st,locality,st,28,106,52,1,1,,,,,Sòcna . . st ..
144,77,1,= er -Rghèba el.Hasàuna st,locality,st,14,54,33,,1,,,,,= er:-Rghèba el.Hasàuna st.
144,77,1,es-Suàlem. st,locality,st,15,47,27,3,1,,,,,es-Suàlem. st.
144,77,1,Mussalà . lO,locality,st,,43,20,,1,,,,,Mussalà . st. lO
144,77,1,el-Aràiba . st,locality,st,9,31,14,,1,,,,,el-Aràiba . st.
144,77,1,Sciuàscena st,locality,st,11,55,26,,1,,,,,Sciuàscena st.
144,77,1,ET·TANÀHMA,locality,,91,266,151,3,1,,,,,ET·TANÀHMA •
144,77,1,Oens. 1931 (0),census_1931,,34,207,120,,1,,,,,Oens. 1931 (0)
144,77,1,Sòcna st,locality,st,32,97,58,,1,,,,,Sòcna st.
144,77,1,el·Ghèser . st,locality,st,25,57,35,,1,,,,,el·Ghèser . st.
144,77,1,Uergi'Unma st,locality,st,13,36,21,,1,,,,,Uergi'Unma st.
144,77,1,el·Hasàuna st,locality,st,7,34,14,,1,,,,,el·Hasàuna st.
144,77,1,ALTRI CENSITI,quarter,,14,42,23,2,1,,,,,ALTRI CENSITI.
144,77,1,l BEND·BÈIA,locality,st,129,415,225,,1,Bend-Bèia,uadi el agial,Wadi al Hayaa,LY0320,st'l BEND·BÈIA
144,77,1,Oens. 1931 (0),census_1931,,29,298,157,,1,,,,,Oens. 1931 (0)
144,77,1,el-Manasir st,locality,st,47,154,86,,1,,,,,el-Manasir st.
144,77,1,Ron st,locality,st,17,69,36,,1,,,,,Ron : st.
144,77,1,Abaigia st,locality,st,15,42,19,,1,,,,,Abaigia •. st.
144,77,1,el·Guàida . lO,locality,st,,38,20,,1,,,,,el·Guàida . st. lO
144,77,1,Bend·Bèia et·Tahabu st,locality,st,11,36,19,,1,Bend-Bèia,uadi el agial,Wadi al Hayaa,LY0320,Bend·Bèia et·Tahabu st.
144,77,1,el·Ghèser . lO,locality,st,8,16,,,1,,,,,el·Ghèser . st. lO
144,77,1,Tin Àlcum st,locality,st,11,26,19,,1,,,,,Tin Àlcum st.
144,77,1,""" ALTRI CENSITI. lO",quarter,st,,34,16,,1,,,,,""" ALTRI CENSITI. st. lO"
144,77,1,CHLEF. EL·HÀMRA,locality,,79,280,148,,1,,,,,CHLEF. EL·HÀMRA
144,77,1,Oens. 1931 (0),census_1931,,37,292,156,,1,,,,,Oens. 1931 (0)
144,77,1,el·Arì.tiba . . st,locality,st,22,84,43,,1,,,,,el·Arì.tiba . . st.
144,77,1,Ben·Iàhmed. st,locality,st,15,52,28,,1,,,,,Ben·Iàhmed. st.
144,77,1,"= Chlef, Ulàd Salàin",locality,,14,52,25,,1,,,,,"= Chlef, Ulàd Salàin ."
144,77,1,el·Hàmra. Manàira . st,locality,st,13,41,20,,1,,,,,el·Hàmra. st. Manàira . st.
144,77,1,Tin Àlcum st,locality,st,15,51,32,,1,,,,,Tin Àlcum st.
144,77,1,EL-ÀBIAD,locality,,48,165,84,,1,el- Abiad,uadi el agial,Wadi al Hayaa,LY0320,EL-ÀBIAD
144,77,1,Oens. 1931 (0),census_1931,,13,124,60,,1,,,,,Oens. 1931 (0)
144,77,1,Abnai Zen st,locality,st,16,50,26,,1,,,,,Abnai Zen st.
144,77,1,= el-Àbiad Ben Milàd st·,locality,,14,50,26,,1,,,,,= el-Àbiad Ben Milàd st·
144,77,1,~ Ben Said • . st,locality,st,11,44,22,,1,,,,,. ~ Ben Said • . st.
144,77,1,Ben Fàcher. lO,locality,st,7,21,,,1,,,,,Ben Fàcher. st. lO
144,77,1,SOTTOZONA MILITARE DI MùRZUCH (b),locality,,2234,9357,5057,41,1,,,,,SOTTOZONA MILITARE DI MùRZUCH (b)
144,77,1,Mudiria di Uàdi i!ltba (cl,locality,,321,1384,717,9,1,,,,,Mudiria di Uàdi i!ltba (cl
