table_no,sheet,band,cell,text
62,2,4,5,المجموع
62,2,4,6,ذكور
62,2,4,7,إناث
62,2,4,8,المجموع
62,2,4,9,ذكور
62,2,4,10,إناث
62,2,4,11,المجموع
62,2,5,0,male
62,2,5,1,female
62,2,5,2,total
62,2,5,3,male
62,2,5,4,female
62,2,5,5,total
62,2,5,6,male
62,2,5,7,female
62,2,5,8,total
62,2,5,9,male
62,2,5,10,female
62,2,5,11,total
62,3,0,0,الحالة العملية Employment Status
62,3,1,0,يعمل بمفرده
62,3,1,1,يعمل لدى أسرته
62,3,1,2,يعمل بالقطاع التعاونى
62,3,1,3,يبحث عن عمل و سبق له العمل
62,3,2,0,الحالة التعليمية
62,3,2,1,Employer
62,3,2,2,Family worker
62,3,2,3,employees in Co-operative
62,3,2,4,Seeking work with previous
62,3,2,5,Education Status
62,3,3,0,sector
62,3,3,1,work
62,3,4,0,ذكور
62,3,4,1,إناث
62,3,4,2,المجموع
62,3,4,3,ذكور
62,3,4,4,إناث
62,3,4,5,المجموع
62,3,4,6,ذكور
62,3,4,7,إناث
62,3,4,8,المجموع
62,3,4,9,ذكور
62,3,4,10,إناث
62,3,4,11,المجموع
62,3,5,0,male
62,3,5,1,female
62,3,5,2,total
62,3,5,3,male
62,3,5,4,female
62,3,5,5,total
62,3,5,6,male
62,3,5,7,female
62,3,5,8,total
62,3,5,9,male
62,3,5,10,female
62,3,5,11,total
62,4,0,0,الحالة العملية Employment Status
62,4,1,0,يبحث عن عمل لأول مرة
62,4,1,1,غير مبين
62,4,1,2,المجموع الكلي
62,4,2,0,الحالة التعليمية
62,4,2,1,Seeking work for the first time
62,4,2,2,unspecified
62,4,2,3,Grand Total
62,4,2,4,Education Status
62,4,3,0,ذكور
62,4,3,1,إناث
62,4,3,2,المجموع
62,4,3,3,ذكور
62,4,3,4,إناث
62,4,3,5,المجموع
62,4,3,6,ذكور
62,4,3,7,إناث
62,4,3,8,المجموع
62,4,4,0,male
62,4,4,1,female
62,4,4,2,total
62,4,4,3,male
62,4,4,4,female
62,4,4,5,total
62,4,4,6,male
62,4,4,7,female
62,4,4,8,total
63,1,0,0,الحالة الزواجية Marital Status
63,1,1,0,لم يسبق له الزواج
63,1,1,1,متزوج أو متزوجة
63,1,1,2,مطلق أو مطلقة
63,1,2,0,الحالة العملية
63,1,2,1,Never Married
63,1,2,2,Married
63,1,2,3,Divorced
63,1,2,4,Employment Status
63,1,3,0,ذكور
63,1,3,1,إناث
63,1,3,2,المجموع
63,1,3,3,ذكور
63,1,3,4,إناث
63,1,3,5,المجموع
63,1,3,6,ذكور
63,1,3,7,إناث
63,1,3,8,المجموع
63,1,4,0,male
63,1,4,1,female
63,1,4,2,total
63,1,4,3,male
63,1,4,4,female
63,1,4,5,total
63,1,4,6,male
63,1,4,7,female
63,1,4,8,total
63,2,0,0,الحالة الزواجية Marital Status
63,2,1,0,أرمل أو أرملة
63,2,1,1,غير مبين
63,2,1,2,المجموع الكلى
63,2,2,0,الحالة العملية
63,2,2,1,Widowed
63,2,2,2,Unspecified
63,2,2,3,Grand Total
63,2,2,4,Employment Status
63,2,3,0,ذكور
63,2,3,1,إناث
63,2,3,2,المجموع
63,2,3,3,ذكور
63,2,3,4,إناث
63,2,3,5,المجموع
63,2,3,6,ذكور
63,2,3,7,إناث
63,2,3,8,المجموع
63,2,4,0,male
63,2,4,1,female
63,2,4,2,total
63,2,4,3,male
63,2,4,4,female
63,2,4,5,total
63,2,4,6,male
63,2,4,7,female
63,2,4,8,total
64,1,0,0,الحالة الزواجية Marital Status
64,1,1,0,لم يسبق له الزواج
64,1,1,1,متزوج أو متزوجة
64,1,1,2,مطلق أو مطلقة
64,1,2,0,الحالة العملية
64,1,2,1,Never Married
64,1,2,2,Married
64,1,2,3,Divorced
64,1,2,4,Employment Status
64,1,3,0,ذكور
64,1,3,1,إناث
64,1,3,2,المجموع
64,1,3,3,ذكور
64,1,3,4,إناث
64,1,3,5,المجموع
64,1,3,6,ذكور
64,1,3,7,إناث
64,1,3,8,المجموع
64,1,4,0,male
64,1,4,1,female
64,1,4,2,total
64,1,4,3,male
64,1,4,4,female
64,1,4,5,total
64,1,4,6,male
64,1,4,7,female
64,1,4,8,total
64,2,0,0,الحالة الزواجية Marital Status
64,2,1,0,أرمل أو أرملة
64,2,1,1,غير مبين
64,2,1,2,المجموع الكلى
64,2,2,0,الحالة العملية
64,2,2,1,Widowed
64,2,2,2,Unspecified
64,2,2,3,Grand Total
64,2,2,4,Employment Status
64,2,3,0,ذكور
64,2,3,1,إناث
64,2,3,2,المجموع
64,2,3,3,ذكور
64,2,3,4,إناث
64,2,3,5,المجموع
64,2,3,6,ذكور
64,2,3,7,إناث
64,2,3,8,المجموع
64,2,4,0,male
64,2,4,1,female
64,2,4,2,total
64,2,4,3,male
64,2,4,4,female
64,2,4,5,total
64,2,4,6,male
64,2,4,7,female
64,2,4,8,total
64,3,0,0,أقسام المهن Occupations Groups
64,3,1,0,المهن الأولية
64,3,1,1,العاملون غير المصنفين حسب المهن وكذلك
64,3,1,2,الباحثون عن عمل لأول مرة
64,3,1,3,المجموع الكلي
64,3,2,0,الحالة التعليمية
64,3,2,1,الذين لم تذكر مهنتهم اي )غير مبين(
64,3,2,2,Educational Status
64,3,3,0,Initial Occupations
64,3,3,1,Not stated & not adequately defined
64,3,3,2,Seeking work for first time
64,3,3,3,Grand total
64,3,4,0,ذكور male
64,3,4,1,إناث female المجموع total
64,3,4,2,ذكور male
64,3,4,3,إناث female المجموع total
64,3,4,4,ذكور male
64,3,4,5,إناث female المجموع total
64,3,4,6,ذكور male
64,3,4,7,إناث female المجموع total
65,1,0,0,الحالة العملية Employment Status
65,1,1,0,يعمل بالجهاز الإداري
65,1,1,1,يعمل بمنشأة مملوكة للمجتمع
65,1,1,2,يعمل بشركة مساهمة ليبية
65,1,2,0,أقسام المهن
65,1,2,1,Employees in Establishment
65,1,2,2,Employees in Libyan
65,1,2,3,Occupational Major
65,1,3,0,Employees in government
65,1,3,1,belongs to community
65,1,3,2,contribution company
65,1,4,0,ذكور
65,1,4,1,إناث
65,1,4,2,المجموع
65,1,4,3,ذكور
65,1,4,4,إناث
65,1,4,5,المجموع
65,1,4,6,ذكور
65,1,4,7,إناث
65,1,4,8,المجموع
65,1,5,0,male
65,1,5,1,female
65,1,5,2,total
65,1,5,3,male
65,1,5,4,female
65,1,5,5,total
65,1,5,6,male
65,1,5,7,female
65,1,5,8,total
65,1,6,0,امناء المؤتمرات الشعبية وامناء اللجان الشعبية
65,2,0,0,الحالة العملية Employment Status
65,2,1,0,يعمل بشركة مشتركة عامة
65,2,1,1,يعمل بشركة أجنبية
65,2,1,2,يعمل بشركة مشتركة خاصة
65,2,2,0,أقسام المهن
65,2,2,1,Employees in general mixed
65,2,2,2,Employees in foreign
65,2,2,3,Employees privet mixed
65,2,2,4,Occupational Major
65,2,3,0,company
65,2,3,1,company
65,2,3,2,company
65,2,4,0,ذكور
65,2,4,1,إناث
65,2,4,2,المجموع
65,2,4,3,ذكور
65,2,4,4,إناث
65,2,4,5,المجموع
65,2,4,6,ذكور
65,2,4,7,إناث
65,2,4,8,المجموع
65,2,5,0,male
65,2,5,1,female
65,2,5,2,total
65,2,5,3,male
65,2,5,4,female
65,2,5,5,total
65,2,5,6,male
65,2,5,7,female
65,2,5,8,total
65,2,6,0,امناء المؤتمرات الشعبية وامناء اللجان الشعبية
65,3,0,0,الحالة العملية Employment Status
65,3,1,0,يعمل لدى الغير
65,3,1,1,يعمل لحسابه ومعه آخرون
65,3,1,2,يعمل بمفرده
65,3,2,0,أقسام المهن
65,3,2,1,Worker with other
65,3,2,2,Self Employed with others
65,3,2,3,Employer
65,3,2,4,Occupational Major
65,3,3,0,ذكور
65,3,3,1,إناث
65,3,3,2,المجموع
65,3,3,3,ذكور
65,3,3,4,إناث
65,3,3,5,المجموع
65,3,3,6,ذكور
65,3,3,7,إناث
65,3,3,8,المجموع
65,3,4,0,male
65,3,4,1,female
65,3,4,2,total
65,3,4,3,male
65,3,4,4,female
65,3,4,5,total
65,3,4,6,male
65,3,4,7,female
65,3,4,8,total
65,3,5,0,امناء المؤتمرات الشعبية وامناء اللجان الشعبية
65,4,0,0,الحالة العملية Employment Status
65,4,1,0,يعمل لدى أسرته
65,4,1,1,يعمل بالقطاع التعاوني
65,4,1,2,متعطل و سبق له العمل
65,4,2,0,أقسام المهن
65,4,2,1,Family worker
65,4,2,2,employees in Co-operative
65,4,2,3,Seeking work with previous
65,4,2,4,Occupational Major
65,4,3,0,sector
65,4,3,1,work
65,4,4,0,ذكور
65,4,4,1,إناث
65,4,4,2,المجموع
65,4,4,3,ذكور
65,4,4,4,إناث
65,4,4,5,المجموع
65,4,4,6,ذكور
65,4,4,7,إناث
65,4,4,8,المجموع
65,4,5,0,male
65,4,5,1,female
65,4,5,2,total
65,4,5,3,male
65,4,5,4,female
65,4,5,5,total
65,4,5,6,male
65,4,5,7,female
65,4,5,8,total
65,4,6,0,امناء المؤتمرات الشعبية وامناء اللجان الشعبية
65,5,0,0,الحالة العملية Employment Status
65,5,1,0,متعطل ولم يسبق له العمل
65,5,1,1,المجموع الكلي
65,5,2,0,أقسام المهن
65,5,2,1,Seeking work for the first
65,5,2,2,General Total
65,5,2,3,Occupational Major
65,5,3,0,time
65,5,4,0,ذكور
65,5,4,1,إناث
65,5,4,2,المجموع
65,5,4,3,ذكور male
65,5,4,4,إناث female
65,5,4,5,المجموع total
65,5,5,0,male
65,5,5,1,female
65,5,5,2,total
65,5,6,0,امناء المؤتمرات الشعبية وامناء اللجان الشعبية
66,1,0,0,الحالة العملية Employment Status
66,1,1,0,يعمل بالجهاز الإداري
66,1,1,1,يعمل بمنشأة مملوكة للمجتمع
66,1,1,2,يعمل بشركة مساهمة ليبية
66,1,2,0,أقسام المهن
66,1,2,1,Employees in Establishment
66,1,2,2,Employees in Libyan
66,1,2,3,Occupational Major
66,1,3,0,Employees in government
66,1,3,1,belongs to community
66,1,3,2,contribution company
66,1,4,0,ذكور male
66,1,4,1,إناث
66,1,4,2,المجموع
66,1,4,3,ذكور male
66,1,4,4,إناث
66,1,4,5,المجموع
66,1,4,6,ذكور male
66,1,4,7,إناث
66,1,4,8,المجموع
66,1,5,0,female
66,1,5,1,total
66,1,5,2,female
66,1,5,3,total
66,1,5,4,female
66,1,5,5,total
66,2,0,0,الحالة العملية Employment Status
66,2,1,0,يعمل بشركة مشتركة عامة
66,2,1,1,يعمل بشركة أجنبية
66,2,1,2,يعمل بشركة مشتركة خاصة
66,2,2,0,أقسام المهن
66,2,2,1,Employees in general mixed
66,2,2,2,Employees in foreign
66,2,2,3,Employees privet mixed
66,2,2,4,Occupational Major
66,2,3,0,company
66,2,3,1,company
66,2,3,2,company
66,2,4,0,ذكور male
66,2,4,1,إناث
66,2,4,2,المجموع
66,2,4,3,ذكور male
66,2,4,4,إناث
66,2,4,5,المجموع
66,2,4,6,ذكور male
66,2,4,7,إناث
66,2,4,8,المجموع
66,2,5,0,female
66,2,5,1,total
66,2,5,2,female
66,2,5,3,total
66,2,5,4,female
66,2,5,5,total
66,3,0,0,الحالة العملية Employment Status
66,3,1,0,يعمل لدى الغير
66,3,1,1,يعمل لحسابه ومعه آخرون
66,3,1,2,يعمل بمفرده
66,3,2,0,أقسام المهن
66,3,2,1,Worker with other
66,3,2,2,Self Employed with others
66,3,2,3,Employer
66,3,2,4,Occupational Major
66,3,3,0,ذكور male
66,3,3,1,إناث
66,3,3,2,المجموع
66,3,3,3,ذكور male
66,3,3,4,إناث
66,3,3,5,المجموع
66,3,3,6,ذكور male
66,3,3,7,إناث
66,3,3,8,المجموع
66,3,4,0,female
66,3,4,1,total
66,3,4,2,female
66,3,4,3,total
66,3,4,4,female
66,3,4,5,total
66,4,0,0,الحالة العملية Employment Status
66,4,1,0,يعمل لدى أسرته
66,4,1,1,يعمل بالقطاع التعاوني
66,4,1,2,متعطل و سبق له العمل
66,4,2,0,أقسام المهن
66,4,2,1,Family worker
66,4,2,2,employees in Co-operative
66,4,2,3,Seeking work with previous
66,4,2,4,Occupational Major
66,4,3,0,sector
66,4,3,1,work
66,4,4,0,ذكور male
66,4,4,1,إناث
66,4,4,2,المجموع
66,4,4,3,ذكور male
66,4,4,4,إناث
66,4,4,5,المجموع
66,4,4,6,ذكور male
66,4,4,7,إناث
66,4,4,8,المجموع
66,4,5,0,female
66,4,5,1,total
66,4,5,2,female
66,4,5,3,total
66,4,5,4,female
66,4,5,5,total
66,5,0,0,الحالة العملية Employment Status
66,5,1,0,متعطل ولم يسبق له العمل
66,5,1,1,المجموع الكلي
66,5,2,0,أقسام المهن
66,5,2,1,Seeking work for the first time
66,5,2,2,General Total
66,5,2,3,Occupational Major
66,5,3,0,ذكور male
66,5,3,1,إناث
66,5,3,2,المجموع
66,5,3,3,ذكور male
66,5,3,4,إناث female
66,5,3,5,المجموع total
66,5,4,0,female
66,5,4,1,total
67,1,0,0,الحالة العملية Employment Status
67,1,1,0,يعمل بالجهاز الإداري
67,1,1,1,يعمل بمنشأة مملوكة للمجتمع
67,1,1,2,يعمل بشركة مساهمة ليبية
67,1,2,0,أقسام النشاط الاقتصادي
67,1,2,1,Employees in government
67,1,2,2,Employees in Establishment
67,1,2,3,Employees in Libyan
67,1,2,4,Division of Economic Activity
67,1,3,0,belongs to community
67,1,3,1,contribution company
67,1,4,0,ذكور male
67,1,4,1,إناث
67,1,4,2,المجموع
67,1,4,3,ذكور male
67,1,4,4,إناث
67,1,4,5,المجموع
67,1,4,6,ذكور male
67,1,4,7,إناث
67,1,4,8,المجموع
67,1,5,0,female
67,1,5,1,total
67,1,5,2,female
67,1,5,3,total
67,1,5,4,female
67,1,5,5,total
67,2,0,0,الحالة العملية Employment Status
67,2,1,0,يعمل بشركة مشتركة عامة
67,2,1,1,يعمل بشركة أجنبية
67,2,1,2,يعمل بشركة مشتركة خاصة
67,2,2,0,أقسام النشاط الاقتصادي
67,2,2,1,Employees in general mixed
67,2,2,2,Employees in foreign
67,2,2,3,Employees privet mixed
67,2,2,4,Division of Economic Activity
67,2,3,0,company
67,2,3,1,company
67,2,3,2,company
67,2,4,0,ذكور male
67,2,4,1,إناث
67,2,4,2,المجموع
67,2,4,3,ذكور male
67,2,4,4,إناث
67,2,4,5,المجموع
67,2,4,6,ذكور male
67,2,4,7,إناث
67,2,4,8,المجموع
67,2,5,0,female
67,2,5,1,total
67,2,5,2,female
67,2,5,3,total
67,2,5,4,female
67,2,5,5,total
67,3,0,0,الحالة العملية Employment Status
67,3,1,0,يعمل لدى الغير
67,3,1,1,يعمل لحسابه ومعه آخرون
67,3,1,2,يعمل بمفرده
67,3,2,0,أقسام النشاط الاقتصادي
67,3,2,1,Division of Economic Activity
67,3,3,0,Worker with other
67,3,3,1,Self Employed with others
67,3,3,2,Employer
67,3,4,0,ذكور male
67,3,4,1,إناث
67,3,4,2,المجموع
67,3,4,3,ذكور male
67,3,4,4,إناث
67,3,4,5,المجموع
67,3,4,6,ذكور male
67,3,4,7,إناث
67,3,4,8,المجموع
67,3,5,0,female
67,3,5,1,total
67,3,5,2,female
67,3,5,3,total
67,3,5,4,female
67,3,5,5,total
67,4,0,0,الحالة العملية Employment Status
67,4,1,0,يعمل لدى أسرته
67,4,1,1,يعمل بالقطاع التعاوني
67,4,1,2,متعطل و سبق له العمل
67,4,2,0,أقسام النشاط الاقتصادي
67,4,2,1,Family worker
67,4,2,2,employees in Co-operative
67,4,2,3,Seeking work with previous
67,4,2,4,Division of Economic Activity
67,4,3,0,sector
67,4,3,1,work
67,4,4,0,ذكور male
67,4,4,1,إناث
67,4,4,2,المجموع
67,4,4,3,ذكور male
67,4,4,4,إناث
67,4,4,5,المجموع
67,4,4,6,ذكور male
67,4,4,7,إناث
67,4,4,8,المجموع
67,4,5,0,female
67,4,5,1,total
67,4,5,2,female
67,4,5,3,total
67,4,5,4,female
67,4,5,5,total
67,5,0,0,الحالة العملية Employment Status
67,5,1,0,متعطل ولم يسبق له العمل
67,5,1,1,المجموع الكلي
67,5,2,0,أقسام النشاط الاقتصادي
67,5,2,1,Division of Economic Activity
67,5,3,0,Seeking work for the first time
67,5,3,1,General Total
67,5,4,0,ذكور male
67,5,4,1,إناث
67,5,4,2,المجموع
67,5,4,3,ذكور male
67,5,4,4,إناث female
67,5,4,5,المجموع total
67,5,5,0,female
67,5,5,1,total
68,1,0,0,الحالة العملية Employment Status
68,1,1,0,يعمل بالجهاز الإداري
68,1,1,1,يعمل بمنشأة مملوكة للمجتمع
68,1,1,2,يعمل بشركة مساهمة ليبية
68,1,2,0,أقسام النشاط الاقتصادي
68,1,2,1,Employees in Establishment
68,1,2,2,Employees in Libyan
68,1,2,3,Division of Economic Activity
68,1,3,0,Employees in government
68,1,3,1,belongs to community
68,1,3,2,contribution company
68,1,4,0,ذكور male
68,1,4,1,إناث
68,1,4,2,المجموع
68,1,4,3,ذكور male
68,1,4,4,إناث
68,1,4,5,المجموع
68,1,4,6,ذكور male
68,1,4,7,إناث
68,1,4,8,المجموع
68,1,5,0,female
68,1,5,1,total
68,1,5,2,female
68,1,5,3,total
68,1,5,4,female
68,1,5,5,total
68,2,0,0,الحالة العملية Employment Status
68,2,1,0,يعمل بشركة مشتركة عامة
68,2,1,1,يعمل بشركة أجنبية
68,2,1,2,يعمل بشركة مشتركة خاصة
68,2,2,0,أقسام النشاط الاقتصادي
68,2,2,1,Employees in general mixed
68,2,2,2,Employees in foreign company
68,2,2,3,Employees privet mixed
68,2,2,4,Division of Economic Activity
68,2,3,0,company
68,2,3,1,company
68,2,4,0,ذكور male
68,2,4,1,إناث
68,2,4,2,المجموع
68,2,4,3,ذكور male
68,2,4,4,إناث
68,2,4,5,المجموع
68,2,4,6,ذكور male
68,2,4,7,إناث
68,2,4,8,المجموع
68,2,5,0,female
68,2,5,1,total
68,2,5,2,female
68,2,5,3,total
68,2,5,4,female
68,2,5,5,total
68,3,0,0,الحالة العملية Employment Status
68,3,1,0,يعمل لدى الغير
68,3,1,1,يعمل لحسابه ومعه آخرون
68,3,1,2,يعمل بمفرده
68,3,2,0,أقسام النشاط الاقتصادي
68,3,2,1,Division of Economic Activity
68,3,3,0,Worker with other
68,3,3,1,Self Employed with others
68,3,3,2,Employer
68,3,4,0,ذكور male
68,3,4,1,إناث
