centre_code,centre_name,mahalla_ar,city_ar,baladiya_ar,read_by,source_document,source_sha256
37037,يوسف رحيل,المرج,جردس العبيد,جردس,text,تحديث مراكز الاقتراع لسنة 2021 المرج,b926526bafa46c9fb3d07bd62f5144ad45a7b208bd3c05958a6abd72741d924a
37038,شيخ الشهداء,المرج,جردس العبيد,جردس,text,تحديث مراكز الاقتراع لسنة 2021 المرج,b926526bafa46c9fb3d07bd62f5144ad45a7b208bd3c05958a6abd72741d924a
37039,النضال,تنقومة,تنقومة,المرج,text,تحديث مراكز الاقتراع لسنة 2021 المرج,b926526bafa46c9fb3d07bd62f5144ad45a7b208bd3c05958a6abd72741d924a
37040,سليمان سعيد,الباكور,الباكور,المرج,text,تحديث مراكز الاقتراع لسنة 2021 المرج,b926526bafa46c9fb3d07bd62f5144ad45a7b208bd3c05958a6abd72741d924a
37041,الكفاح,فرزوغة,وادى العقر,المرج,text,تحديث مراكز الاقتراع لسنة 2021 المرج,b926526bafa46c9fb3d07bd62f5144ad45a7b208bd3c05958a6abd72741d924a
41001,عمر بن الخطاب,الظهرة -تنيناي الوادي بن وليد - تنيناي,,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41002,اشميخ,اشميخ,بن وليد - اشميخ,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41003,إفريقيا,الظهرة,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41004,الفاروق,الظهرة,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41005,افاق المستقبل,الظهرة,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41006,اإلمام مالك إبن أنس,التنية البيضاء,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41007,مدرسة االمام ورش,التنية البيضاء,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41008,بدر الكرتى,التنية البيضاء,ب ن وليد,ب ن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41009,الشهيد حافظ المدن,البلدية,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41010,القدس,البلدية,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41011,الساعدى الطبول,البلدية,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41012,دمحم جمال الدرة,البلدية,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41013,ع ل بن أري ن طالب,سوف الج ي,ب ن وليد,ب ن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41014,قضوار السهو ل,سوف الج ي,ب ن وليد,ب ن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41015,خالد بن الوليد,أبو راس,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41016,مدرسة اسامة بن زيد,أبو راس,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41017,موىس بن نص ت,أبو نجرة,ب ن وليد,ب ن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41018,األمل,أبو نجرة,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41019,عمرو بن العاص,المربوعة,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41020,مدرسة السالم,المربوعة,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41021,بن وليد الشمالية,أبوراوي,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41022,عمر المختار,أبوراوي,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41023,الوحدة العربية,الوحدة العربية,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41024,اإلجالء سابقا,أبو عمود,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41025,االستقالل,السند,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41026,صالح الدين,ميمون,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41027,حط ي,الخرما ن,ب ن وليد,ب ن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41028,الشعب,الخرمان,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41029,القرضابية,الوحدة العربية,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41030,الحي الجديد,الخرمان,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41031,النعيم,طريق المطار,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41032,ابن خلدون,أبوراوي,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
41033,بن عايد,أبو نجرة,بن وليد,بن وليد,text,تحديث مراكز الاقتراع لسنة 2021 بني وليد,df48953c49ff831ef6683f0c54ba508f3cc085fa3ce7391dc9bb880c8f68abb8
42001,رابعة العدويه,السوق,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42002,عثمان الق تان,السوق,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42003,الجعران,القلعة,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42004,وادنة,األشاف,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42005,الرتكات الثانوية,وادي وعي ن,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42006,نسيم الحرية,الدوكال,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42007,العهد الجديد بن ي,المسيد,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42008,ع ل بن اري ن طالب,الفا س,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42009,النهضة بن ي,قرص الجديد,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42010,الفوات ت,بن نارص,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42011,عبد هللا بن مسعود,بن نارص,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42012,طارق بن زياد,سم الديس,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42013,العشين من رمضان,الخشش,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42014,حفص,القطارة,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42015,المعطن,المعطن,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42016,اوالد شكر,محلة الوادي,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42017,شمس الحرية,القطارة,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42018,شهداء القصبات,االشاف,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42019,لواته,األشاف,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42020,الخمري,القلعة,مسالته,مسالتة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42021,أبوبكر الصديق,األكوام,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42022,جمال عبد النارص,األكوام,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42023,ترهونة الثانوية,سيدي احميد,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42024,االوفياء,سيدي احميد,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42025,الششارة,الششارة,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42026,صالح الدين,البلدية,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42027,الزراعة,البلدية,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42028,الشهيد دمحم عبد القادر,دوغة,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42029,ابيار م ر ج,األبيار,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42030,فم ملغة,األبيار,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42031,العزيب,ترغالت,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42032,ترغالت الثانوية,ترغالت,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42033,الخرصاء للتعليم االساس,الخرصاء,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42034,القومن,الخرصاء,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42035,شهداء التحرير,سوق الجمعة,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42036,شهداء عبورة,ترغت,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42037,القصيعة الثانوية,القصيعة,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42038,احمد رفيق,القصيعة,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42039,صقر قريش,سيدي امعمر,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42040,بالل بن رباح,سيدي امعمر,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42041,17فرتاير,الفرجان,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
42042,جابر بن حيان,الفرجان,ترهونة,ترهونة,text,تحديث مراكز الاقتراع لسنة 2021 ترهونة ومسلاته,6c36f2917fe6fde0490fa4954c9c201709e7f33d147c74fbd6bbc7c8edd5ea66
